Ch1,Ch2,Ch3,Ch4
-6.251367711082059,-0.8440024083949421,-32.04294143502681,24.60406212607483
-26.893352392324037,-12.61802909924415,7.551402642969552,-18.671139913509563
-15.852920648643243,-13.618751589610898,8.288173302488206,34.399482826516206
0.6476345041511609,-16.744338067527643,8.110418417886942,-8.917851887921895
-0.2542332744676656,17.65774246585397,-11.18534006605833,0.16810293794948344
-13.130714208682027,-2.3056083658462523,3.889460969942537,-14.790781541621223
-5.033245968425418,-3.4936769407764925,-9.51574166525199,-17.765100773766736
-21.260996376815637,-2.24516590240797,-3.978592370493936,33.52776386604533
-36.456074062549206,1.7563371575161844,5.622107635214964,20.459947525355393
7.601474144450942,-12.589589514716685,0.07376246480518404,8.208904624966678
-4.620831686584001,11.646967339358305,-27.93956855013932,26.049561258024152
22.105135283822417,-4.94519495263649,9.260076818826981,0.8095240032440475
-12.338891858558164,1.4137907527884892,15.103625774923943,-5.618250286066731
-5.528733160295687,-1.0107532575204965,6.608753137037781,19.281996639967243
-9.405712461519432,7.740420756422479,3.3562172101262324,-27.76470867568146
-6.167103101479016,-1.8622893457398335,-0.4709094645927687,5.012695631616026
-30.47403663778606,0.8246419402701193,-10.034324566775956,-21.460776307934605
8.003418316695125,11.168165507517934,-9.65978215034064,12.775816090109997
-5.575614912073812,1.1444674515946542,-16.333951890538366,23.914438160337625
-39.736451545575505,-1.2164990431830573,10.582084375881685,-30.346707891662387
-2.678593283337226,-0.9948342929458708,12.53399076890321,18.886639496303996
-5.88678570062252,-20.5961816585914,20.68012969835344,18.439882835290927
-6.7503321022547915,5.44307553136211,5.90774163194637,8.673879741682757
3.251014576481092,21.28833851768997,-25.881497672999103,15.800254193630344
5.903118074515297,-3.0609905098829002,17.799010998714593,-34.958009343709136
17.627001230445984,5.995349583388311,-16.792820235820347,6.700567189184757
-4.348980781337277,38.99173882165069,27.742306643654832,6.822663886909101
-10.568358442227762,-8.530769739512717,-4.655295246554395,-8.183068414394558
-13.305112152355951,-8.636005263340106,-3.914113515059491,-7.524679537287227
-10.242144515816738,-13.696674134628196,38.49327827142399,-21.860893983769195
-15.076394321052952,6.730762151472137,-4.608874414369815,6.602197254766255
12.240644368963054,19.192149393310125,11.532417181661032,-14.653470303341042
16.898207237791087,-26.212707906769968,-1.4552614380854452,-7.211554891460014
-15.642818322164036,9.14416503370763,-2.4796813839012755,15.566988163331004
-21.959710243322128,12.971950301649132,7.746374149520247,2.174834553615529
-20.99678628180793,-3.491239790127278,-22.91474718354616,-30.954407050754156
49.48964828812477,14.856387072057874,27.182360057428035,-6.1417325061938985
10.74452734082527,10.762801730807753,9.324294851661806,0.3564500073708507
-3.1140703972733506,-30.734540964344593,9.461804271737025,6.662096482280255
17.08602412486788,-3.7959082098476356,26.444905950188765,-6.394790019784433
-18.50561032134167,14.398253022958368,-6.699395939527274,-18.495006652846616
2.2062220285247784,11.681399478525394,3.9554617653624957,7.795252066608169
61.97232048182431,12.65874428442497,23.31833586950064,-29.445755482143383
5.825791941548183,11.961219696006058,-5.117197179254305,-12.789702970045347
6.305843788763137,-4.361220126376458,-8.548292334776598,17.600549924232244
20.39958015569349,4.905527673254148,-6.447330190158991,8.081648392564393
12.816004185852774,9.833457235808671,-21.426337518199965,-4.69613893369155
5.769161539035524,9.71546777914745,14.793890734776879,11.757716769630003
-16.62458824288374,-10.221124310881265,-17.931248473860993,27.457338626271422
3.1043570173364117,8.6956740260304,15.893645902577537,-4.536826606847377
-16.85882000094635,-5.991612901658166,-1.815983706488648,22.92777789001955
13.458204574163577,-15.892127011647219,10.377552811923854,11.437501627103682
-15.498254029839142,-1.2055202296613379,-27.333827477748716,5.379553089107232
-4.305172572848022,-19.81980595828958,-10.04233938204981,4.029493555786878
-7.856029758509607,4.931114032641102,8.728167269001712,-12.168433352433725
-4.237869289661459,32.61636209188375,2.262774478893127,-12.256240523910204
1.3610989440577195,-19.624670989013808,17.44535334801426,6.00873485022264
16.749222123264687,13.994816994542086,6.316572810094667,15.094767246361712
3.3436868828266246,-9.46305299320378,-14.8826425882605,-6.252540166455576
-37.103841542908164,27.867947295227793,-25.23298072823274,-0.671563021752777
-19.277538352888715,-29.897933184096956,-0.7477099320751079,-4.084028079323009
-1.9019591353395149,8.728101213820565,-8.781729459833901,6.175819802085902
8.200598339291199,-4.520835207214575,-3.7509660707984587,8.57819061651049
1.3685063331517142,2.896069435088349,-35.10629812565875,1.387541164545126
6.165837731587421,-1.5145473984709268,5.556274992717201,29.083287703780602
1.8060138359029105,10.505561503396557,-12.224385206162832,-12.25957961576311
-6.666339864363996,-14.761299683513174,0.41941973242633357,-13.47402311262763
-2.0836352997779364,-21.01583412721823,-24.241687012380247,-9.593609478768993
-15.456818011205408,-9.244778331529744,-8.632232406972717,-4.7197480708471575
16.239220959386046,21.092291510822992,11.437350035164343,-4.835065742366986
23.019180965306397,-22.401762491417493,-29.7855549626487,4.584492769648581
0.5396509659709928,-1.5166305944134697,1.0612296868032893,-24.035655724956708
-16.7699059702755,19.09110180796525,16.00335507483878,-10.247614304151925
29.585760307755503,-15.473539072038268,-7.982318305729302,4.974886822468371
-17.3287782326185,-6.72273797162322,-1.9998472871273707,-5.333975826247373
13.66663606206146,9.49612654465519,-15.885435043988043,-9.618935074022065
3.312819161000649,-0.39214677297530487,-11.204424217817055,6.983123971101823
12.917879690944453,-8.847177295847741,12.455497671663403,-23.705504101791263
-23.53011224711451,8.126473090100648,-11.890351480232239,-14.327018675562735
-3.315681336004796,-9.525267556393583,5.54114539003358,-21.195251854921203
-4.929894484708588,48.057381923816784,2.2921575729399075,-28.059955893827745
9.647940625321187,8.891401165335402,21.40734970648889,2.8758728344701465
-9.144756561857768,21.79087485809755,11.339283510048224,-26.352375513128393
11.880069123587383,-2.8273700188332893,17.32576420161024,-4.933997197148647
12.465984796327467,3.5863241838515716,9.46685521478964,0.36798437239695364
-5.534637737036665,1.691192411183096,10.158475082668266,6.9453821837967284
24.916821326538464,7.073270465263866,10.219633664925823,32.222616310652434
1.6887480917615871,8.730227097997595,-8.350260043125825,1.3262162771989465
25.333234280697898,5.379980318552005,22.47206321534144,-15.269403482562009
-20.300516013414956,5.32504870921738,-19.83241428063556,40.767224480753875
19.44655945193091,-17.966093314184,-1.7877266336244455,-7.929358972644264
6.96775834542083,-0.14027683022411108,14.705742477789071,22.75241410019913
-2.584767076522626,-16.862287257195003,9.175083236387122,-1.7326787949550786
17.915480359340055,-1.5391155826813212,13.189485407607549,5.7836389940788
-2.085420825150974,-5.989689063909556,11.453106662352111,38.69626306003702
13.32205452943659,-1.2174184288313876,11.371710610560362,2.4686257888566554
-18.44804505727979,5.413076772631537,23.989743021300438,-3.9720380357252676
-16.115621914475145,8.100384785062246,28.237134650755365,14.875574687051875
16.0612297493429,35.31614837408153,25.096868711042866,11.470723148138749
-2.342554201107027,2.852270105155106,-0.7622822889294344,13.513258739056047
-12.45137017776139,23.976315636024875,2.983114336104465,-5.20607760821023
13.031103551884907,-30.320822547117263,-11.71354792783746,-9.062763776288758
13.118964167675816,-6.526855834695953,22.18500469499351,-5.8923692673477355
8.634613339989329,-9.804943827404143,18.150930719774134,-2.999985014826697
8.609304741095556,-6.569492793158337,-15.472791414600316,-2.6383315805566583
17.30302665072492,-14.435294685476844,-22.107994263090777,-3.7869399818713942
12.551622663172447,-14.997287255654905,-7.317943397715153,3.604833413807677
-4.112413137567822,5.1558475471470535,18.69064656831084,1.1657477326026424
-0.12601768411109238,12.34686607400147,-0.06939874835570503,-13.438329760924843
-14.354429735163269,-15.866443227925139,29.55152639500082,0.18356817065822462
9.523536248189767,11.636975907990427,-13.215094484986091,10.301527589091785
-7.590151292974811,-30.439861746382014,-2.348501787176867,-15.248178271072263
-4.1849870254279775,6.032786197986729,35.122689808254194,-6.552087508178912
-1.5675170456384189,6.466257858360976,3.689748239245696,-1.4845129233710979
-15.344702619419369,-13.45014206243695,-1.8514102873109142,-16.497862705612064
-8.959984446863638,-17.865185104844773,17.773783900257257,-21.561056092744135
29.44408442080159,-7.791919499527237,-14.90990904395506,-16.827531993428778
12.613296676502351,16.320065119375556,-11.808894155610057,5.894190582503237
-1.315520052680791,-2.7082587649378747,3.196307866791643,12.404392451474724
-27.81386870682342,-32.474530306148544,4.035937539035902,-0.12755626106007012
11.214211797827074,-24.67027349467296,-13.855732710339199,24.095857350146982
-18.704038262211057,6.40152925019998,-10.973066996437854,-5.12927433028228
-19.709157789497407,18.747941318239512,-27.600105961199947,-17.014894491812147
-12.686597963272908,18.611199566313342,5.45254672040546,11.153394346425497
0.7066358314400274,4.512159875010499,8.382084095325624,24.165710719311427
4.681551755836761,-21.052947860474582,18.185188265013764,2.4120438965127593
-15.62576504498696,-1.6584762696488833,-13.755519148845481,32.28605676161413
-4.176428987249914,-29.038262424223102,5.5414425666092155,-11.45519659767784
20.331560784273385,3.0239016139093384,-25.67898993852739,-6.511852661386573
-15.315326976473697,-10.360736742746699,-8.649076946806888,-29.124671356165877
3.958099988380085,-12.124288973069083,-12.389981559046374,12.292691904710193
29.475183281317477,-8.414987633943971,28.20248253496161,-29.82278648302196
9.468798897053972,-7.702835771489989,-0.08181903278795422,-13.769219869296276
-7.885603137333012,-3.6869432942166798,-4.168873630461449,7.206887091528597
35.938089295957035,-8.468571135407538,-1.2739236562324199,-25.197106278044924
-36.74448967414453,21.916636182679373,-18.890996866179165,-10.134746442400647
1.3750689536408378,14.71991892947058,5.785297434097031,29.049279285444644
-1.6743693810713844,-26.360900124644846,3.147430726972278,2.8548474380395907
-11.213472061778901,-3.919573032742101,-7.725803392184744,27.087761106045363
-8.114354358596037,-19.82471124861363,5.268425354575591,-26.25655002021005
7.489065915179769,7.18862028852913,-11.580819557385333,-7.313497642070623
-7.917135120048027,25.31376951704067,7.014969266786597,-16.96653108057906
-17.61456685494487,-0.06567412520307281,0.8974233489621759,-10.427329124674634
5.472860061653274,-1.8556143102272913,17.2567946545964,7.665503389555497
-0.28680627084138277,3.145632964891001,-12.129470599562808,14.382324637070443
6.8660218943574005,-5.1369572906734255,2.8849031887864056,-6.93232469010625
38.432498083161214,-5.6456863620732705,8.907271356858592,6.591449530381369
-10.843745792870505,1.2163520998478488,-3.682535474609258,4.87418838889101
4.982847772136473,12.652598136054952,12.883523208581597,-4.9677238037291644
-6.728435399543868,-7.7021906439745615,-11.793026684640598,-24.998153956378673
10.206710065846146,-0.04256362352320986,-2.017452214628374,-23.714383009691677
-21.357283912084505,-36.57327440713437,-0.3860980338879849,11.196752873633098
10.079614685769139,-0.0066327306320050905,-15.016114995629403,1.030252888301271
1.2070077455926844,11.757905804496641,12.659629613319884,-2.821933339203753
0.6579580356444185,11.621144812217715,8.036066337935656,-1.382284741095202
-31.34443787941488,-8.792862887128335,13.765534386755151,3.4322588547853083
15.489081860129973,-3.9872086191419314,2.395480130339336,13.09428979360304
11.515344554020855,7.073225135010814,17.530859159328347,21.22765844767697
22.059713589518285,-23.57067055898829,-6.090255272381677,-3.7240036120644473
-4.258180492717004,-23.353171205440432,20.72785088757538,-13.808532747733926
2.710034375031,-34.84584539718785,-6.388561638553497,-2.653195998102511
-12.814007847945119,12.255182788881664,36.931292773430826,-11.90969408391708
-11.747663607193694,27.50775827812308,9.661102919908448,-3.510924561459693
-17.956428003355413,12.226675455610426,4.434305423590095,24.524626759514753
-11.820937746762695,-1.3600768425491583,-3.375686884670074,-2.009125013651212
17.11426040461776,13.88528202315311,-8.35654179623766,-0.13510749343754203
-2.206076292555751,14.592953597439685,-1.3875721687627687,-15.513308930392698
-3.9171490418485346,0.5458177100066097,15.020781955563615,20.399878302653658
20.630329053237453,6.7304389028090394,-6.500205236721785,9.988103226321854
-1.5887452410914875,-8.10367954294016,5.613911264241867,7.279585531471114
14.234397004024991,-12.291812707265517,-23.823124287648763,8.769180857403356
-13.282296774194771,16.139976548691394,-15.337588686986974,-7.563672690579194
-25.97985126036145,31.843684671570514,-5.768165915443383,-0.14560646941842004
-6.802026984837068,-2.5175049515457415,13.505309133044353,2.622129072647273
0.8723313939111914,18.896607486923784,-19.24999066525722,18.009315933231406
24.965905755291377,-19.787940690520244,5.10674197201712,-18.268948320767898
-30.629322948208536,-11.688167446606146,8.899188561053439,12.398492665254134
-4.474531615951406,-11.943810452035958,-5.53477732879672,-9.709752745288291
-8.407104492466193,-35.09282896704228,-2.525901637402723,-0.7237015403631393
33.774004614107724,11.200337135699321,-1.0668699502192764,2.1324656736738263
5.968485513200626,-9.49117923666299,-30.210233549595518,-9.927481036833901
-2.3729577613486343,2.752769077338934,-9.744913868871638,-12.837083409452744
-2.960335270048832,1.8061212121898116,9.564147427029253,-2.6395476514444045
7.572782019294531,-13.983597487412553,13.204064206435703,0.15000643870830044
-19.440332752253294,-2.782787002980945,2.6095456523319602,-14.943713503375143
11.903371090014701,-3.9688707431504815,7.8530029302860065,-13.894772719496656
5.6953125921014935,11.945868281895137,-5.563883138765408,-1.8376862470546584
-7.509481943819013,6.059078472350803,1.5355342734055657,8.567087853619741
0.1863253748065825,-17.992447912355946,-18.610150561549247,-5.656700895937975
7.999878460304766,35.03672858593259,14.129098246049267,-8.102141345187295
